Label,Cancer code,Country code (ISO/UN),Alpha‑3 code,Sex,Type,ASR (World),Crude rate,Cumulative risk,Total
Kazakhstan,4,398,KAZ,2,0,0.29,0.33,,33
Jordan,4,400,JOR,2,0,0.57,0.51,,26
Kenya,4,404,KEN,2,0,1.62,1.1,,312
"Korea, Democratic People Republic of",4,408,PRK,2,0,0.54,0.79,,105
"Korea, Republic of",4,410,KOR,2,0,0.24,0.39,,101
Kuwait,4,414,KWT,2,0,0.76,0.82,,14
Kyrgyzstan,4,417,KGZ,2,0,0.36,0.35,,12
"Lao People's Democratic Republic",4,418,LAO,2,0,2.65,2.28,,85
Lebanon,4,422,LBN,2,0,0.32,0.33,,11
Lesotho,4,426,LSO,2,0,0,0,,0
Latvia,4,428,LVA,2,0,0.05,0.1,,1
Liberia,4,430,LBR,2,0,0.11,0.11,,3
Libya,4,434,LBY,2,0,1.35,1.35,,47
Lithuania,4,440,LTU,2,0,0.11,0.28,,4
Luxembourg,4,442,LUX,2,0,0,0,,0
Madagascar,4,450,MDG,2,0,0.47,0.29,,42
Malawi,4,454,MWI,2,0,0.37,0.24,,25
Malaysia,4,458,MYS,2,0,2.82,3.16,,510
Maldives,4,462,MDV,2,0,3.49,3.45,,7
Mali,4,466,MLI,2,0,0.23,0.13,,14
Malta,4,470,MLT,2,0,0,0,,0
"France, Martinique",4,474,MTQ,2,0,0,0,,0
Mauritania,4,478,MRT,2,0,0.21,0.16,,4
Mauritius,4,480,MUS,2,0,0,0,,0
Mexico,4,484,MEX,2,0,0.07,0.08,,54
Mongolia,4,496,MNG,2,0,0.42,0.47,,8
Moldova,4,498,MDA,2,0,0.35,0.62,,13
Montenegro,4,499,MNE,2,0,0.13,0.32,,1
Morocco,4,504,MAR,2,0,1.54,1.76,,335
Mozambique,4,508,MOZ,2,0,0,0,,0
Oman,4,512,OMN,2,0,0.22,0.22,,4
Namibia,4,516,NAM,2,0,0.21,0.15,,2
Nepal,4,524,NPL,2,0,0.05,0.05,,8
The Netherlands,4,528,NLD,2,0,0.18,0.29,,25
New Caledonia,4,540,NCL,2,0,0,0,,0
Vanuatu,4,548,VUT,2,0,0,0,,0
New Zealand,4,554,NZL,2,0,0.09,0.16,,4
Nicaragua,4,558,NIC,2,0,0.34,0.35,,12
Niger,4,562,NER,2,0,0.06,0.07,,9
Nigeria,4,566,NGA,2,0,0.69,0.45,,478
Norway,4,578,NOR,2,0,0.14,0.22,,6
Pakistan,4,586,PAK,2,0,0.26,0.22,,250
Panama,4,591,PAN,2,0,0.17,0.18,,4
Papua New Guinea,4,598,PNG,2,0,0,0,,0
Paraguay,4,600,PRY,2,0,0.05,0.06,,2
Peru,4,604,PER,2,0,0.19,0.23,,39
Philippines,4,608,PHL,2,0,2.07,2.04,,1145
Poland,4,616,POL,2,0,0.15,0.32,,63
Portugal,4,620,PRT,2,0,0.24,0.49,,26
Guinea-Bissau,4,624,GNB,2,0,0,0,,0
Timor-Leste,4,626,TLS,2,0,2.73,2.07,,14
Puerto Rico,4,630,PRI,2,0,0.11,0.27,,4
Qatar,4,634,QAT,2,0,0.65,0.4,,3
"France, La Réunion",4,638,REU,2,0,0,0,,0
Romania,4,642,ROU,2,0,0.72,1.02,,100
Russian Federation,4,643,RUS,2,0,0.13,0.2,,159
Rwanda,4,646,RWA,2,0,0.06,0.04,,3
Saint Lucia,4,662,LCA,2,0,0,0,,0
Sao Tome and Principe,4,678,STP,2,0,0,0,,0
Saudi Arabia,4,682,SAU,2,0,0.62,0.61,,92
Senegal,4,686,SEN,2,0,0.18,0.12,,11
Serbia,4,688,SRB,2,0,0.22,0.43,,19
Sierra Leone,4,694,SLE,2,0,0,0,,0
Singapore,4,702,SGP,2,0,2.66,4.34,,123
Slovakia,4,703,SVK,2,0,0.12,0.25,,7
Viet Nam,4,704,VNM,2,0,2.51,3.25,,1610
Slovenia,4,705,SVN,2,0,0,0,,0
Somalia,4,706,SOM,2,0,1.08,0.65,,55
South Africa,4,710,ZAF,2,0,0.18,0.19,,59
Zimbabwe,4,716,ZWE,2,0,0.4,0.31,,25
Spain,4,724,ESP,2,0,0.24,0.39,,92
South Sudan,4,728,SSD,2,0,1.06,0.72,,42
Sudan,4,729,SDN,2,0,1.29,0.93,,213
Suriname,4,740,SUR,2,0,0,0,,0
Eswatini,4,748,SWZ,2,0,0,0,,0
Sweden,4,752,SWE,2,0,0.11,0.16,,8
Switzerland,4,756,CHE,2,0,0.18,0.29,,13
Syrian Arab Republic,4,760,SYR,2,0,0.46,0.44,,43
Tajikistan,4,762,TJK,2,0,0.22,0.18,,9
Thailand,4,764,THA,2,0,1.17,1.84,,663
Togo,4,768,TGO,2,0,0.52,0.37,,16
Trinidad and Tobago,4,780,TTO,2,0,0.22,0.28,,2
United Arab Emirates,4,784,ARE,2,0,0.54,0.32,,10
Tunisia,4,788,TUN,2,0,1.7,2.09,,127
Türkiye,4,792,TUR,2,0,0.52,0.62,,268
Turkmenistan,4,795,TKM,2,0,0.28,0.29,,9
Uganda,4,800,UGA,2,0,1.76,0.97,,239
Ukraine,4,804,UKR,2,0,0.24,0.34,,79
North Macedonia,4,807,MKD,2,0,0.3,0.48,,5
Egypt,4,818,EGY,2,0,0.13,0.13,,68
United Kingdom,4,826,GBR,2,0,0.14,0.22,,77
"Tanzania, United Republic of",4,834,TZA,2,0,0.81,0.5,,157
United States of America,4,840,USA,2,0,0.24,0.35,,588
Burkina Faso,4,854,BFA,2,0,0,0,,0
Uruguay,4,858,URY,2,0,0.21,0.28,,5
Uzbekistan,4,860,UZB,2,0,0.4,0.41,,71
Venezuela,4,862,VEN,2,0,0.23,0.28,,41
Samoa,4,882,WSM,2,0,0,0,,0
Yemen,4,887,YEM,2,0,0.97,0.75,,116
Zambia,4,894,ZMB,2,0,0.38,0.23,,23
