code,country,both,male,female
418,Lao People's Democratic Republic,1.14,1.01,1.28
422,Lebanon,2.84,3.29,2.38
426,Lesotho,0.51,0.53,0.46
428,Latvia,2.69,3.54,2.12
430,Liberia,0.57,0.58,0.56
434,Libya,1.53,1.81,1.32
440,Lithuania,2.91,3.5,2.5
442,Luxembourg,2.64,2.8,2.48
450,Madagascar,0.33,0.42,0.25
454,Malawi,0.22,0.17,0.27
458,Malaysia,1.01,1.26,0.76
462,Maldives,0.0,0.0,0.0
466,Mali,0.23,0.25,0.21
470,Malta,2.39,2.19,2.7
474,"France, Martinique",6.22,6.98,5.65
478,Mauritania,1.03,1.2,0.89
480,Mauritius,1.33,1.52,1.17
484,Mexico,1.62,1.94,1.35
496,Mongolia,0.29,0.41,0.19
498,Moldova,1.22,1.5,1.0
499,Montenegro,1.26,1.1,1.41
504,Morocco,1.26,1.64,0.93
508,Mozambique,0.26,0.3,0.23
512,Oman,1.89,2.09,1.3
516,Namibia,1.32,1.76,1.0
524,Nepal,0.47,0.53,0.41
528,The Netherlands,3.78,4.6,3.01
540,New Caledonia,3.33,5.04,1.77
548,Vanuatu,0.42,0.81,0.0
554,New Zealand,3.9,4.82,3.09
558,Nicaragua,0.59,0.71,0.51
562,Niger,0.1,0.13,0.07
566,Nigeria,0.98,1.06,0.92
578,Norway,4.52,5.39,3.71
586,Pakistan,1.12,1.11,1.12
591,Panama,1.61,1.77,1.46
598,Papua New Guinea,0.79,1.18,0.43
600,Paraguay,1.18,1.5,0.87
604,Peru,2.18,2.84,1.55
608,Philippines,0.93,0.97,0.9
616,Poland,2.76,3.08,2.53
620,Portugal,3.37,4.37,2.56
624,Guinea-Bissau,0.34,0.27,0.39
626,Timor-Leste,0.75,1.16,0.38
630,Puerto Rico,2.9,3.43,2.52
634,Qatar,0.97,1.03,0.77
638,"France, La Réunion",2.7,2.68,2.71
642,Romania,1.91,2.37,1.51
643,Russian Federation,1.86,2.04,1.75
646,Rwanda,0.73,0.82,0.66
662,Saint Lucia,2.14,2.53,1.78
678,Sao Tome and Principe,0.0,0.0,0.0
682,Saudi Arabia,1.01,1.16,0.83
686,Senegal,0.6,0.66,0.55
688,Serbia,2.34,2.67,2.04
694,Sierra Leone,0.0,0.0,0.0
702,Singapore,2.24,2.58,1.9
703,Slovakia,2.83,3.3,2.39
704,Viet Nam,0.5,0.58,0.44
705,Slovenia,2.98,3.45,2.53
706,Somalia,1.25,1.29,1.22
710,South Africa,2.3,2.78,2.03
716,Zimbabwe,3.52,3.22,3.76
724,Spain,2.73,3.16,2.38
728,South Sudan,1.13,1.28,1.0
729,Sudan,1.05,1.35,0.8
740,Suriname,1.17,2.27,0.31
748,Eswatini,0.56,0.79,0.33
752,Sweden,3.72,4.66,2.84
756,Switzerland,3.23,3.24,3.3
760,Syrian Arab Republic,2.36,2.83,1.94
762,Tajikistan,0.22,0.39,0.08
764,Thailand,1.11,1.26,0.99
768,Togo,0.71,1.02,0.43
780,Trinidad and Tobago,2.54,3.14,2.06
784,United Arab Emirates,1.52,1.33,1.9
788,Tunisia,1.43,1.52,1.35
792,Türkiye,2.55,2.97,2.22
795,Turkmenistan,1.08,1.28,0.96
800,Uganda,1.03,1.52,0.72
804,Ukraine,1.29,1.45,1.18
807,North Macedonia,0.7,0.92,0.51
818,Egypt,1.03,1.4,0.7
826,United Kingdom,4.0,4.94,3.15
834,"Tanzania, United Republic of",0.44,0.7,0.22
840,United States of America,4.75,5.7,3.93
854,Burkina Faso,1.58,0.51,2.46
858,Uruguay,2.39,2.84,2.04
860,Uzbekistan,0.12,0.12,0.12
862,Venezuela,1.38,1.61,1.18
882,Samoa,2.75,2.3,3.25
887,Yemen,0.11,0.19,0.03
894,Zambia,0.38,0.1,0.62
