code,country,both,male,female
480,Mauritius,0.26,0.38,0.16
484,Mexico,0.23,0.23,0.23
496,Mongolia,0.36,0.7,0.14
498,Moldova,0.18,0.1,0.24
499,Montenegro,0.66,0.77,0.51
504,Morocco,0.62,0.67,0.57
508,Mozambique,0.66,0.15,1.02
512,Oman,0.69,0.91,0.26
516,Namibia,0.67,0.66,0.66
524,Nepal,0.15,0.19,0.11
528,The Netherlands,1.0,1.01,0.98
540,New Caledonia,0.51,0.0,1.0
548,Vanuatu,0.36,0.0,0.72
554,New Zealand,0.77,0.62,0.92
558,Nicaragua,0.41,0.12,0.63
562,Niger,0.87,1.43,0.32
566,Nigeria,1.27,1.74,0.83
578,Norway,0.99,0.58,1.4
586,Pakistan,0.35,0.48,0.22
591,Panama,0.31,0.2,0.41
598,Papua New Guinea,1.91,2.44,1.48
600,Paraguay,0.95,0.67,1.21
604,Peru,0.6,0.44,0.76
608,Philippines,0.24,0.29,0.19
616,Poland,0.6,0.72,0.5
620,Portugal,0.74,0.78,0.7
624,Guinea-Bissau,0.21,0.46,0.0
626,Timor-Leste,0.0,0.0,0.0
630,Puerto Rico,0.75,0.73,0.76
634,Qatar,0.22,0.28,0.0
638,"France, La Réunion",0.66,0.16,1.1
642,Romania,0.65,0.73,0.59
643,Russian Federation,0.56,0.41,0.69
646,Rwanda,0.23,0.08,0.36
662,Saint Lucia,0.0,0.0,0.0
678,Sao Tome and Principe,0.0,0.0,0.0
682,Saudi Arabia,0.28,0.31,0.24
686,Senegal,0.66,0.81,0.53
688,Serbia,0.61,0.79,0.46
694,Sierra Leone,0.04,0.06,0.02
702,Singapore,0.6,0.71,0.47
703,Slovakia,1.01,1.24,0.84
704,Viet Nam,0.44,0.46,0.42
705,Slovenia,0.25,0.15,0.33
706,Somalia,0.5,0.44,0.58
710,South Africa,0.83,0.89,0.81
716,Zimbabwe,0.98,1.01,1.01
724,Spain,0.6,0.66,0.55
728,South Sudan,0.46,0.42,0.5
729,Sudan,0.12,0.04,0.2
740,Suriname,0.28,0.0,0.57
748,Eswatini,0.85,0.28,1.41
752,Sweden,1.02,0.53,1.51
756,Switzerland,1.4,0.9,1.88
760,Syrian Arab Republic,0.16,0.15,0.17
762,Tajikistan,0.51,0.6,0.43
764,Thailand,0.27,0.3,0.24
768,Togo,0.77,1.26,0.32
780,Trinidad and Tobago,0.79,1.05,0.52
784,United Arab Emirates,0.21,0.18,0.34
788,Tunisia,0.52,0.65,0.4
792,Türkiye,0.24,0.26,0.21
795,Turkmenistan,0.7,0.78,0.64
800,Uganda,0.6,1.08,0.28
804,Ukraine,0.45,0.5,0.43
807,North Macedonia,0.34,0.33,0.33
818,Egypt,0.38,0.55,0.24
826,United Kingdom,1.5,0.98,2.0
834,"Tanzania, United Republic of",1.69,1.81,1.59
840,United States of America,1.54,1.13,1.92
854,Burkina Faso,0.84,0.18,1.42
858,Uruguay,1.0,0.94,1.05
860,Uzbekistan,0.76,0.76,0.77
862,Venezuela,0.95,0.64,1.2
882,Samoa,0.0,0.0,0.0
887,Yemen,0.12,0.2,0.06
894,Zambia,0.5,0.22,0.78
