code,country,both,male,female
826,United Kingdom,1.69,2.98,0.55
834,"Tanzania, United Republic of",0.18,0.12,0.2
840,United States of America,0.4,0.59,0.24
854,Burkina Faso,0.06,0.0,0.13
858,Uruguay,0.19,0.33,0.09
860,Uzbekistan,0.16,0.15,0.17
862,Venezuela,0.05,0.06,0.04
882,Samoa,0.0,0.0,0.0
887,Yemen,0.01,0.0,0.02
894,Zambia,0.03,0.02,0.05
