code,country,both,male,female
591,Panama,0.73,1.47,0.0
598,Papua New Guinea,0.09,0.17,0.0
600,Paraguay,0.72,1.37,0.14
604,Peru,0.79,1.35,0.27
608,Philippines,0.01,0.02,0.0
616,Poland,0.07,0.09,0.04
620,Portugal,0.68,1.1,0.31
624,Guinea-Bissau,0.32,0.49,0.17
626,Timor-Leste,0.0,0.0,0.0
630,Puerto Rico,0.24,0.45,0.05
634,Qatar,0.19,0.22,0.07
638,"France, La Réunion",0.0,0.0,0.0
642,Romania,0.16,0.27,0.07
643,Russian Federation,0.18,0.28,0.12
646,Rwanda,1.21,1.78,0.7
662,Saint Lucia,0.0,0.0,0.0
678,Sao Tome and Principe,0.0,0.0,0.0
682,Saudi Arabia,0.26,0.37,0.1
686,Senegal,0.6,0.85,0.42
688,Serbia,0.13,0.26,0.0
694,Sierra Leone,0.0,0.0,0.0
702,Singapore,0.06,0.11,0.0
703,Slovakia,0.04,0.06,0.02
704,Viet Nam,0.14,0.24,0.08
705,Slovenia,0.02,0.04,0.0
706,Somalia,0.74,0.99,0.5
710,South Africa,5.98,7.59,4.53
716,Zimbabwe,9.48,13.61,6.37
724,Spain,0.38,0.68,0.09
728,South Sudan,2.03,2.99,1.18
729,Sudan,0.28,0.59,0.02
740,Suriname,0.27,0.61,0.0
748,Eswatini,8.82,11.41,6.36
752,Sweden,0.08,0.14,0.03
756,Switzerland,0.19,0.37,0.01
760,Syrian Arab Republic,0.15,0.27,0.05
762,Tajikistan,0.04,0.08,0.0
764,Thailand,0.08,0.15,0.01
768,Togo,1.35,1.22,1.48
780,Trinidad and Tobago,0.35,0.69,0.0
784,United Arab Emirates,0.11,0.12,0.07
788,Tunisia,0.41,0.55,0.28
792,Türkiye,0.5,0.8,0.27
795,Turkmenistan,0.05,0.11,0.0
800,Uganda,11.14,15.46,7.14
804,Ukraine,0.05,0.07,0.03
807,North Macedonia,0.0,0.0,0.0
818,Egypt,0.1,0.17,0.03
826,United Kingdom,0.16,0.28,0.03
834,"Tanzania, United Republic of",3.38,5.11,1.98
840,United States of America,0.24,0.46,0.03
854,Burkina Faso,0.64,0.6,0.68
858,Uruguay,0.28,0.5,0.06
860,Uzbekistan,0.16,0.2,0.12
862,Venezuela,0.62,1.14,0.14
882,Samoa,0.0,0.0,0.0
887,Yemen,0.06,0.14,0.0
894,Zambia,15.66,20.61,11.06
