code,country,both,male,female
630,Puerto Rico,1.93,4.17,0.21
634,Qatar,0.76,0.97,0.0
638,"France, La Réunion",2.77,5.73,0.15
642,Romania,5.12,10.31,0.63
643,Russian Federation,2.86,6.29,0.45
646,Rwanda,0.93,1.97,0.05
662,Saint Lucia,1.06,2.21,0.0
678,Sao Tome and Principe,1.57,3.29,0.0
682,Saudi Arabia,0.76,1.15,0.17
686,Senegal,0.65,1.27,0.18
688,Serbia,4.06,7.96,0.6
694,Sierra Leone,0.0,0.0,0.0
702,Singapore,1.46,2.73,0.17
703,Slovakia,3.03,5.98,0.5
704,Viet Nam,1.78,3.41,0.41
705,Slovenia,2.8,5.17,0.54
706,Somalia,1.16,2.12,0.27
710,South Africa,1.88,3.64,0.59
716,Zimbabwe,1.22,2.79,0.18
724,Spain,3.08,5.59,0.77
728,South Sudan,0.99,1.82,0.24
729,Sudan,1.11,2.06,0.23
740,Suriname,0.83,2.0,0.0
748,Eswatini,0.27,0.76,0.0
752,Sweden,0.69,1.16,0.24
756,Switzerland,1.3,2.13,0.49
760,Syrian Arab Republic,2.91,4.88,1.18
762,Tajikistan,0.31,0.38,0.25
764,Thailand,1.34,2.64,0.25
768,Togo,1.21,2.49,0.09
780,Trinidad and Tobago,1.28,2.79,0.0
784,United Arab Emirates,1.39,1.76,0.56
788,Tunisia,3.14,6.23,0.38
792,Türkiye,3.79,7.72,0.47
795,Turkmenistan,1.19,2.29,0.31
800,Uganda,1.35,2.94,0.19
804,Ukraine,3.49,7.9,0.26
807,North Macedonia,3.38,6.35,0.61
818,Egypt,2.09,3.99,0.42
826,United Kingdom,1.68,2.81,0.64
834,"Tanzania, United Republic of",0.96,1.98,0.21
840,United States of America,1.99,3.29,0.81
854,Burkina Faso,0.87,1.42,0.47
858,Uruguay,3.11,6.06,0.69
860,Uzbekistan,0.48,0.78,0.23
862,Venezuela,2.31,4.55,0.4
882,Samoa,1.81,3.63,0.0
887,Yemen,1.98,4.22,0.17
894,Zambia,1.09,1.83,0.45
